,FileName,frustrated,angry,sad,disgust,fear,neutral,surprise,happy,EmoAct,EmoVal,SpkrID,Gender,Split_Set,dominant_emotion
2940,Ses02M_script01_1_F038.wav,0.38375,0.38375,0.195,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.0,2,Female,Train,ambiguous
2958,Ses02F_script01_1_F003.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,2,Female,Train,ambiguous
2967,Ses02F_script03_2_M018.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
2972,Ses02M_script01_3_M007.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,2,Male,Train,ambiguous
2985,Ses02M_script01_3_F018.wav,0.00625,0.00625,0.478125,0.00625,0.478125,0.00625,0.00625,0.0125,0.625,0.25,2,Female,Train,ambiguous
2989,Ses02F_script03_2_M003.wav,0.320833,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.0125,0.5,0.375,2,Male,Train,ambiguous
2992,Ses02F_script02_1_F003.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,2,Female,Train,ambiguous
3007,Ses02F_script01_3_F007.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.75,2,Female,Train,ambiguous
3013,Ses02M_script01_1_F031.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,2,Female,Train,ambiguous
3016,Ses02F_script03_2_M020.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,2,Male,Train,ambiguous
3028,Ses02M_script03_2_M017.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.375,2,Male,Train,ambiguous
3031,Ses02F_script01_3_F008.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,2,Female,Train,ambiguous
3035,Ses02M_script01_3_F004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.625,2,Female,Train,ambiguous
3041,Ses02F_script01_1_M039.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.25,2,Male,Train,ambiguous
3054,Ses02F_script02_1_F009.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.5,2,Female,Train,ambiguous
3060,Ses02F_impro05_F021.wav,0.320833,0.00625,0.320833,0.320833,0.00625,0.00625,0.00625,0.0125,0.25,0.41666675,2,Female,Train,ambiguous
3064,Ses02F_script01_3_F005.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,2,Female,Train,ambiguous
3066,Ses02F_script01_2_F000.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.41666675,0.25,2,Female,Train,ambiguous
3067,Ses02M_script02_2_M036.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.5,2,Male,Train,ambiguous
3068,Ses02M_script03_2_F010.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,2,Female,Train,ambiguous
3076,Ses02F_script03_2_F003.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.478125,0.0125,0.375,0.5,2,Female,Train,ambiguous
3078,Ses02F_script03_2_F021.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.375,2,Female,Train,ambiguous
3083,Ses02M_script03_2_M028.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.125,2,Male,Train,ambiguous
3084,Ses02F_impro04_M002.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,2,Male,Train,ambiguous
3107,Ses02F_script01_1_M003.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.25,2,Male,Train,ambiguous
3112,Ses02F_script01_1_M008.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,2,Male,Train,ambiguous
3127,Ses02M_script01_1_F020.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,2,Female,Train,ambiguous
3136,Ses02F_script02_2_F014.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.0,2,Female,Train,ambiguous
3139,Ses02F_script02_1_F017.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.375,2,Female,Train,ambiguous
3143,Ses02M_script01_1_M002.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3146,Ses02F_script01_3_M003.wav,0.00625,0.00625,0.320833,0.00625,0.320833,0.320833,0.00625,0.0125,0.25,0.25,2,Male,Train,ambiguous
3153,Ses02M_script03_2_F033.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.125,2,Female,Train,ambiguous
3157,Ses02M_script01_3_M024.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3173,Ses02F_script01_3_M004.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.320833,0.0125,0.375,0.375,2,Male,Train,ambiguous
3178,Ses02M_script03_2_F013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,2,Female,Train,ambiguous
3181,Ses02F_script02_2_F004.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,2,Female,Train,ambiguous
3186,Ses02F_script03_2_F005.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,2,Female,Train,ambiguous
3189,Ses02F_script03_2_M032.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.375,2,Male,Train,ambiguous
3193,Ses02M_impro02_M012.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3197,Ses02F_script02_2_F003.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.75,0.375,2,Female,Train,ambiguous
3200,Ses02M_impro02_M006.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,2,Male,Train,ambiguous
3203,Ses02F_impro02_M004.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,2,Male,Train,ambiguous
3208,Ses02M_script01_1_F003.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.0125,0.375,0.25,2,Female,Train,ambiguous
3221,Ses02M_script01_1_F004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Female,Train,ambiguous
3223,Ses02F_script02_1_F020.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.5,2,Female,Train,ambiguous
3230,Ses02M_impro05_M007.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,2,Male,Train,ambiguous
3240,Ses02F_script01_1_F007.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,2,Female,Train,ambiguous
3242,Ses02M_script01_3_F023.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,2,Female,Train,ambiguous
3247,Ses02F_script01_2_F006.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.25,2,Female,Train,ambiguous
3254,Ses02F_script01_1_M028.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,2,Male,Train,ambiguous
3260,Ses02M_impro02_M011.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3263,Ses02M_script01_1_M007.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3267,Ses02F_script03_2_M005.wav,0.320833,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.0125,0.5,0.375,2,Male,Train,ambiguous
3284,Ses02M_script02_2_F003.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,2,Female,Train,ambiguous
3287,Ses02M_script01_1_M001.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3293,Ses02M_script01_1_F001.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.375,0.25,2,Female,Train,ambiguous
3295,Ses02F_impro05_F004.wav,0.00625,0.00625,0.00625,0.478125,0.00625,0.478125,0.00625,0.0125,0.33333325,0.5,2,Female,Train,ambiguous
3299,Ses02F_script01_2_M000.wav,0.320833,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.0125,0.41666675,0.5,2,Male,Train,ambiguous
3300,Ses02M_script01_1_M014.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3316,Ses02M_script03_2_F026.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,2,Female,Train,ambiguous
3318,Ses02M_script01_1_M000.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,2,Male,Train,ambiguous
3359,Ses02F_script03_2_F027.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Female,Train,ambiguous
3365,Ses02M_script03_2_M008.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,2,Male,Train,ambiguous
3369,Ses02M_script01_3_M006.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.25,0.5,2,Male,Train,ambiguous
3379,Ses02F_impro02_F002.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.41666675,2,Female,Train,ambiguous
3396,Ses02M_script03_2_M009.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,2,Male,Train,ambiguous
3400,Ses02M_script01_1_M032.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.125,2,Male,Train,ambiguous
3405,Ses02F_script01_2_F003.wav,0.242188,0.242188,0.00625,0.242188,0.00625,0.242188,0.00625,0.0125,0.58333325,0.5,2,Female,Train,ambiguous
3421,Ses02F_script01_2_F002.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.33333325,2,Female,Train,ambiguous
3422,Ses02F_script03_2_F033.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Female,Train,ambiguous
3443,Ses02F_script02_2_F002.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,2,Female,Train,ambiguous
3447,Ses02M_script01_1_F009.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.25,0.5,2,Female,Train,ambiguous
3452,Ses02M_impro08_F012.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.320833,0.00625,0.0125,0.5,0.375,2,Female,Train,ambiguous
3453,Ses02M_script01_1_F008.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,2,Female,Train,ambiguous
3465,Ses02M_impro05_F021.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.41666675,2,Female,Train,ambiguous
3474,Ses02F_script01_1_M005.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3497,Ses02F_script01_2_F001.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.33333325,2,Female,Train,ambiguous
3502,Ses02F_script02_2_M015.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.75,0.375,2,Male,Train,ambiguous
3504,Ses02F_script01_2_M015.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.0125,0.58333325,0.41666675,2,Male,Train,ambiguous
3505,Ses02F_script01_1_M035.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.25,2,Male,Train,ambiguous
3524,Ses02F_script01_1_F022.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,2,Female,Train,ambiguous
3532,Ses02M_script02_2_M004.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.375,2,Male,Train,ambiguous
3533,Ses02F_script02_1_F022.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,2,Female,Train,ambiguous
3534,Ses02M_script03_2_F032.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.5,2,Female,Train,ambiguous
3545,Ses02M_impro06_F000.wav,0.00625,0.00625,0.00625,0.00625,0.478125,0.478125,0.00625,0.0125,0.25,0.41666675,2,Female,Train,ambiguous
3549,Ses02F_script01_2_F010.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.33333325,0.25,2,Female,Train,ambiguous
3557,Ses02M_script03_2_M020.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,2,Male,Train,ambiguous
3561,Ses02M_impro05_M009.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,2,Male,Train,ambiguous
3577,Ses02M_script03_2_F022.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,2,Female,Train,ambiguous
3578,Ses02M_impro05_M015.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.0125,0.625,0.25,2,Male,Train,ambiguous
3582,Ses02F_script01_1_M026.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,2,Male,Train,ambiguous
3604,Ses02F_script01_1_M007.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,2,Male,Train,ambiguous
3609,Ses02F_script03_2_M004.wav,0.320833,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.0125,0.625,0.375,2,Male,Train,ambiguous
3640,Ses03M_script01_1_F037.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.0125,0.75,0.25,3,Female,Train,ambiguous
3651,Ses03M_impro04_F016.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.58333325,0.33333325,3,Female,Train,ambiguous
3660,Ses03F_script01_3_F004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,3,Female,Train,ambiguous
3665,Ses03F_script01_2_F005.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
3668,Ses03F_script03_2_M025.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,3,Male,Train,ambiguous
3670,Ses03F_script01_1_F015.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.41666675,3,Female,Train,ambiguous
3673,Ses03M_impro01_M000.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.33333325,3,Male,Train,ambiguous
3674,Ses03F_script01_3_F007.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
3694,Ses03F_script02_2_F004.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.58333325,0.33333325,3,Female,Train,ambiguous
3706,Ses03F_impro08_F015.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.41666675,0.41666675,3,Female,Train,ambiguous
3710,Ses03M_script01_2_F013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.0,3,Female,Train,ambiguous
3716,Ses03F_script01_1_F042.wav,0.242188,0.242188,0.00625,0.242188,0.00625,0.00625,0.242188,0.0125,0.66666675,0.33333325,3,Female,Train,ambiguous
3727,Ses03M_impro02_F010.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.16666674999999997,3,Female,Train,ambiguous
3729,Ses03M_script02_1_F021.wav,0.00625,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.625,3,Female,Train,ambiguous
3732,Ses03F_impro04_F002.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.33333325,3,Female,Train,ambiguous
3734,Ses03F_impro06_M005.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.41666675,0.25,3,Male,Train,ambiguous
3735,Ses03F_script03_2_M004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,3,Male,Train,ambiguous
3737,Ses03M_script01_3_F005.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.625,3,Female,Train,ambiguous
3742,Ses03M_impro04_M015.wav,0.478125,0.00625,0.00625,0.478125,0.00625,0.00625,0.00625,0.0125,0.33333325,0.33333325,3,Male,Train,ambiguous
3746,Ses03M_script03_2_F019.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
3749,Ses03M_script03_2_M018.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,3,Male,Train,ambiguous
3754,Ses03F_script03_2_F010.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.25,3,Female,Train,ambiguous
3755,Ses03M_script02_1_F014.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,3,Female,Train,ambiguous
3757,Ses03F_script01_3_F006.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
3764,Ses03M_impro02_M020.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,3,Male,Train,ambiguous
3767,Ses03M_impro01_M009.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.08333325000000003,3,Male,Train,ambiguous
3793,Ses03F_impro06_M004.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.41666675,3,Male,Train,ambiguous
3794,Ses03F_script03_2_F036.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
3795,Ses03M_impro08a_F014.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.33333325,3,Female,Train,ambiguous
3798,Ses03M_script01_2_F004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,3,Female,Train,ambiguous
3803,Ses03F_impro01_M010.wav,0.242188,0.242188,0.00625,0.242188,0.00625,0.242188,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
3806,Ses03M_impro08a_M014.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.41666675,3,Male,Train,ambiguous
3808,Ses03M_impro04_F032.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.478125,0.0125,0.41666675,0.75,3,Female,Train,ambiguous
3809,Ses03F_impro08_F016.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.5,3,Female,Train,ambiguous
3810,Ses03M_script01_1_F003.wav,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.625,0.25,3,Female,Train,ambiguous
3811,Ses03F_script03_2_M036.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.25,3,Male,Train,ambiguous
3812,Ses03M_script02_1_M029.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Male,Train,ambiguous
3823,Ses03M_script01_1_F024.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,3,Female,Train,ambiguous
3837,Ses03M_script01_3_M015.wav,0.00625,0.00625,0.320833,0.00625,0.320833,0.320833,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
3839,Ses03M_script01_1_F019.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.5,3,Female,Train,ambiguous
3863,Ses03F_impro02_M010.wav,0.38375,0.00625,0.38375,0.00625,0.00625,0.195,0.00625,0.0125,0.58333325,0.33333325,3,Male,Train,ambiguous
3898,Ses03F_script02_2_M017.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.33333325,0.5,3,Male,Train,ambiguous
3919,Ses03F_impro04_F006.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
3931,Ses03M_script03_2_F005.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.5,0.25,3,Female,Train,ambiguous
3937,Ses03M_script02_1_F003.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
3940,Ses03M_impro06_F018.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.41666675,3,Female,Train,ambiguous
3942,Ses03F_script03_2_M022.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Male,Train,ambiguous
3950,Ses03M_script03_2_M024.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
3953,Ses03M_script03_2_F034.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
3958,Ses03M_script02_2_M034.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.41666675,3,Male,Train,ambiguous
3976,Ses03F_script01_1_F027.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.33333325,0.33333325,3,Female,Train,ambiguous
3984,Ses03M_script02_2_M027.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.16666674999999997,3,Male,Train,ambiguous
3996,Ses03F_impro02_F022.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.25,3,Female,Train,ambiguous
4001,Ses03M_impro08a_F011.wav,0.38375,0.38375,0.00625,0.00625,0.00625,0.00625,0.00625,0.20125,0.75,0.33333325,3,Female,Train,ambiguous
4013,Ses03F_script03_2_F034.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
4018,Ses03M_script03_2_F022.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
4028,Ses03F_impro02_F030.wav,0.38375,0.00625,0.38375,0.00625,0.195,0.00625,0.00625,0.0125,0.5,0.16666674999999997,3,Female,Train,ambiguous
4032,Ses03F_script03_2_M032.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.5,3,Male,Train,ambiguous
4046,Ses03M_script03_2_F009.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
4088,Ses03M_script01_3_F024.wav,0.00625,0.00625,0.478125,0.00625,0.478125,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
4090,Ses03F_script01_3_F016.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.5,3,Female,Train,ambiguous
4100,Ses03M_script01_2_F014.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,3,Female,Train,ambiguous
4106,Ses03M_script03_2_M037.wav,0.320833,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Male,Train,ambiguous
4116,Ses03M_impro08b_F013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.8333332499999999,0.16666674999999997,3,Female,Train,ambiguous
4121,Ses03F_impro02_F024.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.25,3,Female,Train,ambiguous
4122,Ses03F_script01_1_F016.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.25,3,Female,Train,ambiguous
4124,Ses03F_script03_2_F009.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.75,0.25,3,Female,Train,ambiguous
4127,Ses03M_impro08b_F012.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.8333332499999999,0.33333325,3,Female,Train,ambiguous
4132,Ses03M_script03_2_F008.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
4133,Ses03M_impro05a_M022.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.33333325,0.25,3,Male,Train,ambiguous
4139,Ses03F_script01_2_F010.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.625,3,Female,Train,ambiguous
4148,Ses03M_impro05a_F022.wav,0.38375,0.38375,0.00625,0.00625,0.195,0.00625,0.00625,0.0125,0.66666675,0.41666675,3,Female,Train,ambiguous
4149,Ses03F_script01_2_F017.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.0,3,Female,Train,ambiguous
4150,Ses03M_script01_1_F039.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,3,Female,Train,ambiguous
4159,Ses03M_impro05b_M028.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.16666674999999997,3,Male,Train,ambiguous
