,FileName,frustrated,angry,sad,disgust,fear,neutral,surprise,happy,EmoAct,EmoVal,SpkrID,Gender,Split_Set,dominant_emotion
7734,Ses04F_impro01_M018.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,4,Male,Test,frustrated
7736,Ses04F_impro03_F049.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.625,0.875,4,Female,Test,happy
7737,Ses04M_impro05_F002.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.25,0.375,4,Female,Test,neutral
7738,Ses04M_script03_1_M013.wav,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.75,0.375,4,Male,Test,angry
7739,Ses04M_impro05_F022.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,4,Female,Test,frustrated
7740,Ses04M_script02_1_M029.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.5,0.5,4,Male,Test,happy
7741,Ses04F_script03_1_F026.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.75,4,Female,Test,happy
7742,Ses04F_script03_2_M028.wav,0.714063,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,frustrated
7743,Ses04M_impro04_M010.wav,0.714063,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,4,Male,Test,frustrated
7744,Ses04M_impro01_F009.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.25,4,Female,Test,frustrated
7745,Ses04M_script01_1_M029.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Male,Test,frustrated
7746,Ses04F_script03_1_M007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.625,0.5,4,Male,Test,happy
7747,Ses04F_script02_2_M043.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.25,0.5,4,Male,Test,neutral
7748,Ses04M_impro05_M045.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.5,4,Male,Test,angry
7749,Ses04M_impro02_M007.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Male,Test,frustrated
7750,Ses04M_script01_3_M031.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Male,Test,sad
7751,Ses04F_script01_3_M041.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,4,Male,Test,sad
7752,Ses04F_impro05_F013.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Female,Test,angry
7753,Ses04M_impro06_M020.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,4,Male,Test,sad
7756,Ses04M_impro02_F017.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,4,Female,Test,frustrated
7759,Ses04F_script01_1_M022.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Male,Test,angry
7760,Ses04F_impro07_M054.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.625,0.625,4,Male,Test,happy
7761,Ses04M_script02_2_F012.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,4,Female,Test,frustrated
7762,Ses04F_impro08_M002.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.375,4,Male,Test,frustrated
7763,Ses04F_script03_2_F001.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.32708299999999996,0.625,0.5,4,Female,Test,happy
7764,Ses04F_script01_1_M038.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.375,4,Male,Test,angry
7765,Ses04F_script03_2_F000.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.75,4,Female,Test,happy
7766,Ses04F_impro04_F026.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.375,4,Female,Test,frustrated
7768,Ses04F_script01_3_F017.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.484376,0.5,0.5,4,Female,Test,happy
7769,Ses04F_script01_1_M010.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,4,Male,Test,angry
7771,Ses04M_impro07_M027.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.625,0.75,4,Male,Test,happy
7772,Ses04M_script02_1_M003.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.5,0.5,4,Male,Test,happy
7773,Ses04M_script01_3_M037.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.625,4,Male,Test,happy
7774,Ses04M_impro07_F036.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.5,0.375,4,Female,Test,neutral
7775,Ses04M_impro05_M004.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,4,Male,Test,frustrated
7776,Ses04F_script01_3_F029.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.484375,0.75,0.625,4,Female,Test,happy
7777,Ses04F_impro08_F014.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.625,4,Female,Test,frustrated
7778,Ses04M_script01_3_M020.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.641666,0.375,0.375,4,Male,Test,happy
7779,Ses04F_impro08_F019.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.625,4,Female,Test,frustrated
7780,Ses04F_impro03_M006.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.625,0.75,4,Male,Test,happy
7781,Ses04F_impro02_M024.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.125,4,Male,Test,sad
7782,Ses04F_impro04_F019.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Female,Test,frustrated
7783,Ses04F_script03_2_F040.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Female,Test,angry
7784,Ses04F_impro04_F022.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Female,Test,frustrated
7785,Ses04F_impro05_M013.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,4,Male,Test,frustrated
7786,Ses04F_impro08_F006.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.625,4,Female,Test,neutral
7787,Ses04M_impro03_F015.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.75,4,Female,Test,happy
7788,Ses04M_script03_2_M026.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.25,0.375,4,Male,Test,neutral
7789,Ses04M_script03_2_F045.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,4,Female,Test,angry
7790,Ses04F_script03_2_M042.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.125,4,Male,Test,angry
7791,Ses04M_impro04_M017.wav,0.478125,0.242188,0.00625,0.00625,0.00625,0.242188,0.00625,0.0125,0.5,0.5,4,Male,Test,frustrated
7792,Ses04F_script02_2_M047.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.375,0.5,4,Male,Test,neutral
7793,Ses04M_script02_2_M032.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,frustrated
7794,Ses04M_script03_2_F023.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Female,Test,angry
7797,Ses04M_script03_1_M002.wav,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.32708299999999996,0.625,0.375,4,Male,Test,fear
7798,Ses04F_script01_3_F027.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.484375,0.625,0.25,4,Female,Test,happy
7799,Ses04F_script01_2_F000.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Female,Test,angry
7801,Ses04F_script03_1_M013.wav,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.625,0.25,4,Male,Test,happy
7803,Ses04M_script02_2_M019.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.5,4,Male,Test,frustrated
7805,Ses04M_script03_1_M022.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.625,0.625,4,Male,Test,happy
7806,Ses04F_impro07_F051.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.5,0.75,4,Female,Test,happy
7807,Ses04F_script02_2_M032.wav,0.478125,0.242188,0.242188,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.0,4,Male,Test,frustrated
7808,Ses04F_script01_1_M026.wav,0.242188,0.00625,0.478125,0.00625,0.00625,0.242188,0.00625,0.0125,0.25,0.375,4,Male,Test,sad
7809,Ses04M_impro03_M011.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.75,4,Male,Test,happy
7810,Ses04M_impro03_M031.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.5,0.75,4,Male,Test,neutral
7811,Ses04F_impro04_F018.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Female,Test,angry
7813,Ses04F_script01_3_M017.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.5,4,Male,Test,happy
7814,Ses04F_script02_2_M044.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.625,0.5,4,Male,Test,neutral
7815,Ses04F_impro08_M026.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.375,4,Male,Test,frustrated
7816,Ses04F_impro03_M021.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.75,0.375,4,Male,Test,neutral
7817,Ses04F_impro06_M009.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,4,Male,Test,sad
7818,Ses04M_script03_2_M047.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,4,Male,Test,angry
7819,Ses04F_impro07_M024.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.875,4,Male,Test,happy
7820,Ses04F_impro07_F053.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.375,0.625,4,Female,Test,happy
7821,Ses04F_impro08_F001.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.75,4,Female,Test,neutral
7823,Ses04M_script02_1_F010.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,4,Female,Test,angry
7824,Ses04M_impro07_M033.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.625,4,Male,Test,happy
7825,Ses04F_script03_2_F034.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Female,Test,angry
7826,Ses04F_impro02_M013.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,4,Male,Test,frustrated
7827,Ses04F_script02_2_F026.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,4,Female,Test,sad
7828,Ses04M_impro05_F028.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.875,4,Female,Test,frustrated
7829,Ses04F_impro02_M016.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,4,Male,Test,frustrated
7830,Ses04M_script03_1_M009.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.625,0.25,4,Male,Test,happy
7831,Ses04F_impro05_F015.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Female,Test,angry
7832,Ses04F_script01_1_F011.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,4,Female,Test,angry
7834,Ses04F_impro07_M015.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.375,0.75,4,Male,Test,happy
7836,Ses04M_script03_1_M014.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.5,0.625,4,Male,Test,happy
7837,Ses04F_script03_2_M003.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.125,4,Male,Test,angry
7840,Ses04F_impro07_F056.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.625,0.5,4,Female,Test,happy
7841,Ses04F_script03_1_M030.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.5,0.5,4,Male,Test,neutral
7842,Ses04F_script03_1_F021.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.75,4,Female,Test,happy
7843,Ses04M_script02_2_M031.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Male,Test,angry
7844,Ses04M_script01_3_F014.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.5,4,Female,Test,happy
7846,Ses04M_impro04_F004.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.41666675,0.5,4,Female,Test,neutral
7847,Ses04M_script03_1_F016.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.375,0.625,4,Female,Test,happy
7849,Ses04F_impro08_M024.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,4,Male,Test,angry
7850,Ses04F_script03_1_F003.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.641666,0.375,0.75,4,Female,Test,happy
7851,Ses04F_impro07_F049.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.5,0.75,4,Female,Test,happy
7852,Ses04F_script02_1_M028.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.32708299999999996,0.625,0.375,4,Male,Test,surprise
7853,Ses04F_script01_3_M020.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.375,0.625,4,Male,Test,happy
7854,Ses04M_impro01_F012.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.625,0.625,4,Female,Test,neutral
7855,Ses04F_impro05_F017.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,4,Female,Test,angry
7856,Ses04F_script01_3_M014.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.375,0.375,4,Male,Test,neutral
7857,Ses04F_impro07_M063.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.320833,0.0125,0.25,0.375,4,Male,Test,neutral
7858,Ses04F_impro07_F005.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.956251,0.75,0.875,4,Female,Test,happy
7859,Ses04F_impro08_F004.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.5,4,Female,Test,neutral
7860,Ses04M_impro05_M035.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.5,4,Male,Test,frustrated
7861,Ses04F_impro01_M002.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.25,4,Male,Test,frustrated
7862,Ses04M_script03_1_F002.wav,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.32708299999999996,0.75,0.25,4,Female,Test,fear
7863,Ses04F_impro08_M019.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.375,4,Male,Test,angry
7864,Ses04M_script03_2_M031.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,4,Male,Test,angry
7865,Ses04M_script01_1_M033.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,4,Male,Test,frustrated
7867,Ses04F_impro01_F004.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,4,Female,Test,angry
7868,Ses04F_script01_2_M015.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,4,Male,Test,frustrated
7869,Ses05M_impro03_M011.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.66666675,0.8333332499999999,5,Male,Development,happy
7870,Ses05M_script01_1b_M011.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.32708299999999996,0.375,0.375,5,Male,Development,happy
7871,Ses05F_script02_1_M010.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.641667,0.625,0.625,5,Male,Development,happy
7872,Ses05M_script01_3_M037.wav,0.714063,0.00625,0.242188,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,5,Male,Development,frustrated
7873,Ses05F_impro03_M029.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.625,0.625,5,Male,Development,happy
7874,Ses05M_script02_2_F036.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.75,5,Female,Development,happy
7875,Ses05F_impro01_M012.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,frustrated
7876,Ses05F_impro02_F011.wav,0.00625,0.00625,0.635417,0.00625,0.320833,0.00625,0.00625,0.0125,0.375,0.25,5,Female,Development,sad
7877,Ses05M_script01_1_F010.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,5,Female,Development,frustrated
7879,Ses05M_impro07_F046.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.25,0.75,5,Female,Development,happy
7881,Ses05F_impro07_F029.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.75,5,Female,Development,happy
7882,Ses05M_script01_2_M004.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.58333325,0.5,5,Male,Development,frustrated
7883,Ses05M_impro05_M005.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.5,0.5,5,Male,Development,neutral
7884,Ses05M_impro04_M008.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.625,0.25,5,Male,Development,neutral
7885,Ses05F_script02_2_M025.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,5,Male,Development,angry
7886,Ses05F_impro07_F017.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.375,0.625,5,Female,Development,happy
7887,Ses05M_impro03_M000.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.58333325,0.66666675,5,Male,Development,happy
7888,Ses05F_impro07_M033.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.956251,0.58333325,0.75,5,Male,Development,happy
7889,Ses05F_script01_3_F026.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.625,0.875,5,Female,Development,happy
7890,Ses05M_impro04_F010.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.375,0.375,5,Female,Development,neutral
7891,Ses05M_script01_2_M005.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.33333325,5,Male,Development,frustrated
7892,Ses05M_script03_2_F008.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,5,Female,Development,frustrated
7894,Ses05F_impro04_F040.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.635417,0.00625,0.0125,0.25,0.375,5,Female,Development,neutral
7895,Ses05M_impro05_F017.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.5,0.5,5,Female,Development,neutral
7896,Ses05M_script01_3_M018.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.0125,0.625,0.25,5,Male,Development,surprise
7897,Ses05F_impro08_M007.wav,0.38375,0.5725,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.33333325,5,Male,Development,angry
7898,Ses05F_impro07_F007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.375,0.875,5,Female,Development,neutral
7899,Ses05M_impro01_F006.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.625,0.375,5,Female,Development,neutral
7900,Ses05F_script03_1_M019.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.875,0.625,5,Male,Development,happy
7901,Ses05F_impro03_M027.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.75,0.75,5,Male,Development,happy
7902,Ses05M_script02_2_M003.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.58333325,0.5,5,Male,Development,happy
7904,Ses05M_script01_1_M040.wav,0.478125,0.242188,0.242188,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,frustrated
7905,Ses05M_script02_2_F016.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,5,Female,Development,sad
7906,Ses05M_impro03_F019.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.5,0.75,5,Female,Development,happy
7907,Ses05F_impro03_M004.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.484375,0.625,0.625,5,Male,Development,happy
7908,Ses05F_impro02_M005.wav,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.0125,0.375,0.125,5,Male,Development,angry
7909,Ses05F_impro04_M025.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.0125,0.5,0.41666675,5,Male,Development,neutral
7910,Ses05F_impro07_F031.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.75,5,Female,Development,happy
7911,Ses05M_impro01_F001.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.5,5,Female,Development,neutral
7912,Ses05F_impro08_M005.wav,0.38375,0.5725,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.8333332499999999,0.16666674999999997,5,Male,Development,angry
7913,Ses05M_script01_3_M026.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,5,Male,Development,sad
7916,Ses05F_script02_1_F016.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.635417,0.00625,0.0125,0.25,0.375,5,Female,Development,neutral
7917,Ses05M_impro03_M004.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.66666675,0.75,5,Male,Development,happy
7918,Ses05M_impro07_F025.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.375,0.5,5,Female,Development,neutral
7919,Ses05F_impro04_M008.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.0125,0.58333325,0.41666675,5,Male,Development,neutral
7920,Ses05F_impro01_M007.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,5,Male,Development,frustrated
7921,Ses05F_script01_1_M024.wav,0.714063,0.00625,0.242188,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,frustrated
7922,Ses05F_impro03_F039.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.875,5,Female,Development,happy
7923,Ses05F_impro07_F038.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.625,0.875,5,Female,Development,happy
7924,Ses05F_impro03_F058.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.5,0.75,5,Female,Development,happy
7925,Ses05F_impro04_M019.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.25,5,Male,Development,frustrated
7926,Ses05F_impro05_M040.wav,0.242188,0.00625,0.00625,0.242188,0.00625,0.478125,0.00625,0.0125,0.41666675,0.41666675,5,Male,Development,neutral
7928,Ses05M_script02_2_F023.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.16666674999999997,5,Female,Development,sad
7929,Ses05M_impro07_M046.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.375,0.75,5,Male,Development,happy
7930,Ses05F_impro03_F003.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.625,0.875,5,Female,Development,happy
7931,Ses05M_impro08_F009.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.5,5,Female,Development,neutral
7932,Ses05F_script01_3_M036.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,5,Male,Development,sad
7933,Ses05F_impro05_M052.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.41666675,0.58333325,5,Male,Development,neutral
7934,Ses05F_script03_1_F010.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.625,0.375,5,Female,Development,neutral
7935,Ses05F_impro03_M061.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.375,0.625,5,Male,Development,happy
