,Unnamed: 0,FileName,dominant_emotion,EmoAct,EmoVal,Gender,Split_Set,Corpus
25505,25505,MSP-PODCAST_2931_0250.wav,neutral,0.3666666666666667,0.4333333333333333,Male,Train,MSP-PODCAST
20457,20457,MSP-PODCAST_1654_0027_0047.wav,neutral,0.3,0.4333333333333333,Male,Train,MSP-PODCAST
6607,6607,MSP-PODCAST_2250_0420.wav,neutral,0.3888888333333333,0.6388888333333332,Female,Train,MSP-PODCAST
26409,26409,MSP-PODCAST_3000_0003.wav,neutral,0.4666666666666666,0.5666666666666668,Male,Train,MSP-PODCAST
33445,33445,MSP-PODCAST_3665_0094.wav,neutral,0.6333333333333333,0.5333333333333333,Unknown,Train,MSP-PODCAST
9439,9439,MSP-PODCAST_2452_0353.wav,neutral,0.2666666666666666,0.5,Female,Train,MSP-PODCAST
22671,22671,MSP-PODCAST_2319_0591.wav,neutral,0.5,0.3333333333333333,Male,Train,MSP-PODCAST
32494,32494,MSP-PODCAST_3442_0095_0000.wav,neutral,0.3666666666666667,0.4333333333333333,Unknown,Train,MSP-PODCAST
18132,18132,MSP-PODCAST_0823_0219_0001.wav,neutral,0.5333333333333333,0.5666666666666668,Male,Train,MSP-PODCAST
22262,22262,MSP-PODCAST_2224_0919.wav,neutral,0.6333333333333333,0.6666666666666666,Male,Train,MSP-PODCAST
10978,10978,MSP-PODCAST_3003_0551_0002.wav,neutral,0.3666666666666667,0.4666666666666666,Female,Train,MSP-PODCAST
19331,19331,MSP-PODCAST_1356_0188.wav,neutral,0.4333333333333333,0.6,Male,Train,MSP-PODCAST
4381,4381,MSP-PODCAST_1624_0026_0004.wav,neutral,0.3666666666666667,0.3999999999999999,Female,Train,MSP-PODCAST
3911,3911,MSP-PODCAST_1566_0040_0015.wav,neutral,0.5666666666666668,0.4666666666666666,Female,Train,MSP-PODCAST
17832,17832,MSP-PODCAST_0760_0481.wav,neutral,0.439394,0.3484848333333333,Male,Train,MSP-PODCAST
12797,12797,Ses02M_impro08_M022.wav,neutral,0.41666675,0.5,Male,Train,IEMOCAP
5532,5532,MSP-PODCAST_1753_0193.wav,neutral,0.3999999999999999,0.6,Female,Train,MSP-PODCAST
9343,9343,MSP-PODCAST_2452_0121.wav,neutral,0.5333333333333333,0.4333333333333333,Female,Train,MSP-PODCAST
16224,16224,MSP-PODCAST_0283_0229.wav,neutral,0.5151515,0.530303,Male,Train,MSP-PODCAST
1686,1686,MSP-PODCAST_0739_0189_0001.wav,neutral,0.5,0.5,Female,Train,MSP-PODCAST
6146,6146,MSP-PODCAST_1960_0119.wav,neutral,0.4333333333333333,0.6333333333333333,Female,Train,MSP-PODCAST
24832,24832,MSP-PODCAST_2792_0801.wav,neutral,0.5333333333333333,0.5666666666666668,Male,Train,MSP-PODCAST
21793,21793,MSP-PODCAST_1968_0200.wav,neutral,0.3333333333333333,0.4333333333333333,Male,Train,MSP-PODCAST
13438,13438,MSP-PODCAST_0043_0380.wav,neutral,0.6842104999999999,0.4035088333333333,Male,Train,MSP-PODCAST
32110,32110,MSP-PODCAST_3269_0429.wav,neutral,0.4333333333333333,0.4666666666666666,Unknown,Train,MSP-PODCAST
23615,23615,MSP-PODCAST_2400_0540.wav,neutral,0.5,0.3333333333333333,Male,Train,MSP-PODCAST
9056,9056,MSP-PODCAST_2441_0239.wav,neutral,0.5,0.6,Female,Train,MSP-PODCAST
21779,21779,MSP-PODCAST_1968_0135.wav,neutral,0.5666666666666668,0.2333333333333333,Male,Train,MSP-PODCAST
23368,23368,MSP-PODCAST_2394_0261.wav,neutral,0.3333333333333333,0.3333333333333333,Male,Train,MSP-PODCAST
18296,18296,MSP-PODCAST_0830_0833_0004.wav,neutral,0.7000000000000001,0.6,Male,Train,MSP-PODCAST
30923,30923,MSP-PODCAST_2997_1353.wav,neutral,0.5,0.5666666666666668,Unknown,Train,MSP-PODCAST
972,972,MSP-PODCAST_0285_0810.wav,neutral,0.3148148333333333,0.462963,Female,Train,MSP-PODCAST
33159,33159,MSP-PODCAST_3599_0096_0001.wav,neutral,0.6666666666666666,0.3999999999999999,Unknown,Train,MSP-PODCAST
20794,20794,MSP-PODCAST_1669_0128.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Train,MSP-PODCAST
15935,15935,MSP-PODCAST_0241_0423.wav,neutral,0.6,0.3333333333333333,Male,Train,MSP-PODCAST
34346,34346,MSP-PODCAST_4314_0138_0003.wav,neutral,0.5,0.4666666666666666,Unknown,Train,MSP-PODCAST
19648,19648,MSP-PODCAST_1495_0242_0012.wav,neutral,0.5666666666666668,0.4333333333333333,Male,Train,MSP-PODCAST
10859,10859,MSP-PODCAST_3002_0317.wav,neutral,0.2666666666666666,0.3999999999999999,Female,Train,MSP-PODCAST
32386,32386,MSP-PODCAST_3302_0811.wav,neutral,0.4333333333333333,0.4666666666666666,Unknown,Train,MSP-PODCAST
5231,5231,MSP-PODCAST_1714_0001.wav,neutral,0.5333333333333333,0.5666666666666668,Female,Train,MSP-PODCAST
27246,27246,MSP-PODCAST_3111_0408.wav,neutral,0.4666666666666666,0.2666666666666666,Male,Train,MSP-PODCAST
30251,30251,MSP-PODCAST_2803_0312.wav,neutral,0.5666666666666668,0.4666666666666666,Unknown,Train,MSP-PODCAST
25863,25863,MSP-PODCAST_2944_0389.wav,neutral,0.2666666666666666,0.4333333333333333,Male,Train,MSP-PODCAST
6287,6287,MSP-PODCAST_2030_0065.wav,neutral,0.5333333333333333,0.3333333333333333,Female,Train,MSP-PODCAST
3774,3774,MSP-PODCAST_1545_0003_0022.wav,neutral,0.7000000000000001,0.5,Female,Train,MSP-PODCAST
7022,7022,MSP-PODCAST_2319_0021.wav,neutral,0.0,0.3333333333333333,Female,Train,MSP-PODCAST
1631,1631,MSP-PODCAST_0734_0285.wav,neutral,0.3999999999999999,0.6333333333333333,Female,Train,MSP-PODCAST
27361,27361,MSP-PODCAST_3111_0938.wav,neutral,0.3,0.3999999999999999,Male,Train,MSP-PODCAST
9363,9363,MSP-PODCAST_2452_0161.wav,neutral,0.4333333333333333,0.5,Female,Train,MSP-PODCAST
13686,13686,MSP-PODCAST_0061_0322.wav,neutral,0.3999999999999999,0.5,Male,Train,MSP-PODCAST
20086,20086,MSP-PODCAST_1621_0023_0005.wav,neutral,0.3333333333333333,0.5666666666666668,Male,Train,MSP-PODCAST
6732,6732,MSP-PODCAST_2257_0765.wav,neutral,0.574074,0.5925926666666667,Female,Train,MSP-PODCAST
10085,10085,MSP-PODCAST_2950_0171.wav,neutral,0.5,0.4333333333333333,Female,Train,MSP-PODCAST
20243,20243,MSP-PODCAST_1632_0032_0003.wav,neutral,0.5333333333333333,0.4333333333333333,Male,Train,MSP-PODCAST
13911,13911,MSP-PODCAST_0079_0727.wav,neutral,0.5333333333333333,0.5333333333333333,Male,Train,MSP-PODCAST
21259,21259,MSP-PODCAST_1706_0089_0114.wav,neutral,0.4333333333333333,0.5,Male,Train,MSP-PODCAST
14648,14648,MSP-PODCAST_0135_0083.wav,neutral,0.2666666666666666,0.4333333333333333,Male,Train,MSP-PODCAST
27546,27546,MSP-PODCAST_3113_0814.wav,neutral,0.5,0.4333333333333333,Male,Train,MSP-PODCAST
20315,20315,MSP-PODCAST_1644_0173_0005.wav,neutral,0.7000000000000001,0.6333333333333333,Male,Train,MSP-PODCAST
16793,16793,MSP-PODCAST_0399_0096.wav,neutral,0.6,0.5333333333333333,Male,Train,MSP-PODCAST
3429,3429,MSP-PODCAST_1527_0005_0082.wav,neutral,0.5666666666666668,0.5,Female,Train,MSP-PODCAST
20119,20119,MSP-PODCAST_1624_0089.wav,neutral,0.5333333333333333,0.5333333333333333,Male,Train,MSP-PODCAST
7969,7969,MSP-PODCAST_2392_0411.wav,neutral,0.5,0.5,Female,Train,MSP-PODCAST
13940,13940,MSP-PODCAST_0082_0264.wav,neutral,0.4907406666666666,0.3981481666666666,Male,Train,MSP-PODCAST
3394,3394,MSP-PODCAST_1526_0013_0038.wav,neutral,0.2,0.4333333333333333,Female,Train,MSP-PODCAST
4660,4660,MSP-PODCAST_1652_0156_0017.wav,neutral,0.5333333333333333,0.5333333333333333,Female,Train,MSP-PODCAST
2035,2035,MSP-PODCAST_0789_0109.wav,neutral,0.5555555,0.4166666666666667,Female,Train,MSP-PODCAST
21363,21363,MSP-PODCAST_1760_0777.wav,neutral,0.75,0.625,Male,Train,MSP-PODCAST
14891,14891,MSP-PODCAST_0149_0076.wav,neutral,0.4333333333333333,0.5,Male,Train,MSP-PODCAST
4653,4653,MSP-PODCAST_1652_0120_0001.wav,neutral,0.7666666666666666,0.5,Female,Train,MSP-PODCAST
11282,11282,MSP-PODCAST_3057_1983.wav,neutral,0.5333333333333333,0.6,Female,Train,MSP-PODCAST
16143,16143,MSP-PODCAST_0269_0322.wav,neutral,0.5277778333333334,0.5,Male,Train,MSP-PODCAST
17562,17562,MSP-PODCAST_0642_0196.wav,neutral,0.3333333333333333,0.4666666666666666,Male,Train,MSP-PODCAST
1119,1119,MSP-PODCAST_0445_0283.wav,neutral,0.4666666666666666,0.4333333333333333,Female,Train,MSP-PODCAST
20557,20557,MSP-PODCAST_1656_0064_0022.wav,neutral,0.6,0.5666666666666668,Male,Train,MSP-PODCAST
17014,17014,MSP-PODCAST_0422_0209_0003.wav,neutral,0.5666666666666668,0.3999999999999999,Male,Train,MSP-PODCAST
33735,33735,MSP-PODCAST_3758_0326.wav,neutral,0.4666666666666666,0.5333333333333333,Unknown,Train,MSP-PODCAST
1862,1862,MSP-PODCAST_0762_0488.wav,neutral,0.5666666666666668,0.3999999999999999,Female,Train,MSP-PODCAST
8651,8651,MSP-PODCAST_2407_0069.wav,neutral,0.4333333333333333,0.3666666666666667,Female,Train,MSP-PODCAST
21978,21978,MSP-PODCAST_2102_0114.wav,neutral,0.6666666666666666,0.6333333333333333,Male,Train,MSP-PODCAST
11034,11034,MSP-PODCAST_3004_0277.wav,neutral,0.3333333333333333,0.6666666666666666,Female,Train,MSP-PODCAST
12969,12969,Ses03F_script02_2_M042.wav,neutral,0.33333325,0.5,Male,Train,IEMOCAP
30646,30646,MSP-PODCAST_2997_0277.wav,neutral,0.4333333333333333,0.4333333333333333,Unknown,Train,MSP-PODCAST
14819,14819,MSP-PODCAST_0140_0252.wav,neutral,0.1833333333333333,0.3166666666666666,Male,Train,MSP-PODCAST
4893,4893,MSP-PODCAST_1670_0017_0021.wav,neutral,0.7999999999999999,0.5666666666666668,Female,Train,MSP-PODCAST
1415,1415,MSP-PODCAST_0657_0426_0004.wav,neutral,0.4666666666666666,0.5666666666666668,Female,Train,MSP-PODCAST
9361,9361,MSP-PODCAST_2452_0151.wav,neutral,0.4666666666666666,0.5,Female,Train,MSP-PODCAST
9973,9973,MSP-PODCAST_2931_0086.wav,neutral,0.5333333333333333,0.5666666666666668,Female,Train,MSP-PODCAST
22346,22346,MSP-PODCAST_2234_0833.wav,neutral,0.5333333333333333,0.3999999999999999,Male,Train,MSP-PODCAST
14578,14578,MSP-PODCAST_0130_0289.wav,neutral,0.2592593333333333,0.425926,Male,Train,MSP-PODCAST
24918,24918,MSP-PODCAST_2794_0235.wav,neutral,0.4333333333333333,0.4666666666666666,Male,Train,MSP-PODCAST
1354,1354,MSP-PODCAST_0647_0199.wav,neutral,0.3666666666666667,0.4666666666666666,Female,Train,MSP-PODCAST
31848,31848,MSP-PODCAST_3192_1092.wav,neutral,0.4333333333333333,0.3999999999999999,Unknown,Train,MSP-PODCAST
26925,26925,MSP-PODCAST_3109_0271.wav,neutral,0.5666666666666668,0.3999999999999999,Male,Train,MSP-PODCAST
9849,9849,MSP-PODCAST_2913_0933.wav,neutral,0.2666666666666666,0.3666666666666667,Female,Train,MSP-PODCAST
5791,5791,MSP-PODCAST_1769_0328.wav,neutral,0.5666666666666668,0.6,Female,Train,MSP-PODCAST
1198,1198,MSP-PODCAST_0485_0238.wav,neutral,0.3666666666666667,0.5,Female,Train,MSP-PODCAST
2791,2791,MSP-PODCAST_0941_0309.wav,neutral,0.7000000000000001,0.4666666666666666,Female,Train,MSP-PODCAST
14670,14670,MSP-PODCAST_0135_0135.wav,neutral,0.3,0.5,Male,Train,MSP-PODCAST
10209,10209,MSP-PODCAST_2953_0149.wav,neutral,0.6333333333333333,0.6666666666666666,Female,Train,MSP-PODCAST
8282,8282,MSP-PODCAST_2396_0209.wav,neutral,0.5,0.5,Female,Train,MSP-PODCAST
33654,33654,MSP-PODCAST_3720_0092_0001.wav,neutral,0.4333333333333333,0.5666666666666668,Unknown,Train,MSP-PODCAST
30576,30576,MSP-PODCAST_2997_0081.wav,neutral,0.3666666666666667,0.4666666666666666,Unknown,Train,MSP-PODCAST
26314,26314,MSP-PODCAST_2998_0241.wav,neutral,0.3,0.4333333333333333,Male,Train,MSP-PODCAST
24534,24534,MSP-PODCAST_2736_0849.wav,neutral,0.5,0.6,Male,Train,MSP-PODCAST
17948,17948,MSP-PODCAST_0789_0332.wav,neutral,0.5333333333333333,0.5,Male,Train,MSP-PODCAST
17013,17013,MSP-PODCAST_0422_0209_0002.wav,neutral,0.5833333333333334,0.4166666666666667,Male,Train,MSP-PODCAST
31084,31084,MSP-PODCAST_2999_0479.wav,neutral,0.3999999999999999,0.5333333333333333,Unknown,Train,MSP-PODCAST
25146,25146,MSP-PODCAST_2919_0001.wav,neutral,0.4666666666666666,0.5666666666666668,Male,Train,MSP-PODCAST
3090,3090,MSP-PODCAST_1190_0002.wav,neutral,0.4333333333333333,0.5333333333333333,Female,Train,MSP-PODCAST
4717,4717,MSP-PODCAST_1659_0091_0025.wav,neutral,0.5666666666666668,0.3666666666666667,Female,Train,MSP-PODCAST
17231,17231,MSP-PODCAST_0539_0241.wav,neutral,0.4444444999999999,0.4166666666666667,Male,Train,MSP-PODCAST
9175,9175,MSP-PODCAST_2446_0112.wav,neutral,0.5333333333333333,0.5,Female,Train,MSP-PODCAST
26135,26135,MSP-PODCAST_2983_0255.wav,neutral,0.5,0.5333333333333333,Male,Train,MSP-PODCAST
26810,26810,MSP-PODCAST_3108_0268.wav,neutral,0.6666666666666666,0.6333333333333333,Male,Train,MSP-PODCAST
16172,16172,MSP-PODCAST_0271_0039.wav,neutral,0.6333333333333333,0.6,Male,Train,MSP-PODCAST
15557,15557,MSP-PODCAST_0207_0193.wav,neutral,0.4166666666666667,0.5333333333333333,Male,Train,MSP-PODCAST
31147,31147,MSP-PODCAST_3029_0023_0001.wav,neutral,0.3666666666666667,0.3999999999999999,Unknown,Train,MSP-PODCAST
27631,27631,MSP-PODCAST_3114_0233.wav,neutral,0.2666666666666666,0.5666666666666668,Male,Train,MSP-PODCAST
26961,26961,MSP-PODCAST_3109_1070.wav,neutral,0.3999999999999999,0.3333333333333333,Male,Train,MSP-PODCAST
10552,10552,MSP-PODCAST_2978_0193.wav,neutral,0.5666666666666668,0.3999999999999999,Female,Train,MSP-PODCAST
7009,7009,MSP-PODCAST_2313_0490.wav,neutral,0.3333333333333333,0.3333333333333333,Female,Train,MSP-PODCAST
25673,25673,MSP-PODCAST_2939_0035.wav,neutral,0.5666666666666668,0.5666666666666668,Male,Train,MSP-PODCAST
24763,24763,MSP-PODCAST_2791_0237.wav,neutral,0.5666666666666668,0.3333333333333333,Male,Train,MSP-PODCAST
4578,4578,MSP-PODCAST_1645_0094.wav,neutral,0.5277778333333334,0.4166666666666667,Female,Train,MSP-PODCAST
6343,6343,MSP-PODCAST_2104_0682.wav,neutral,0.5333333333333333,0.5,Female,Train,MSP-PODCAST
20205,20205,MSP-PODCAST_1630_0018_0008.wav,neutral,0.2666666666666666,0.4333333333333333,Male,Train,MSP-PODCAST
10724,10724,MSP-PODCAST_3001_0029.wav,neutral,0.4666666666666666,0.5333333333333333,Female,Train,MSP-PODCAST
16219,16219,MSP-PODCAST_0283_0111.wav,neutral,0.5333333333333333,0.5666666666666668,Male,Train,MSP-PODCAST
2637,2637,MSP-PODCAST_0882_0265_0003.wav,neutral,0.7000000000000001,0.3333333333333333,Female,Train,MSP-PODCAST
10959,10959,MSP-PODCAST_3003_0321.wav,neutral,0.3333333333333333,0.4333333333333333,Female,Train,MSP-PODCAST
20529,20529,MSP-PODCAST_1656_0058_0014.wav,neutral,0.4333333333333333,0.5666666666666668,Male,Train,MSP-PODCAST
22642,22642,MSP-PODCAST_2319_0469.wav,neutral,0.3666666666666667,0.5,Male,Train,MSP-PODCAST
18626,18626,MSP-PODCAST_0855_0053_0003.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Train,MSP-PODCAST
8968,8968,MSP-PODCAST_2435_0273.wav,neutral,0.5666666666666668,0.4666666666666666,Female,Train,MSP-PODCAST
15846,15846,MSP-PODCAST_0239_0841.wav,neutral,0.5,0.5333333333333333,Male,Train,MSP-PODCAST
34204,34204,MSP-PODCAST_4106_0159_0001.wav,neutral,0.2666666666666666,0.4333333333333333,Unknown,Train,MSP-PODCAST
8845,8845,MSP-PODCAST_2418_0154.wav,neutral,0.3666666666666667,0.3999999999999999,Female,Train,MSP-PODCAST
26879,26879,MSP-PODCAST_3108_0838.wav,neutral,0.5,0.3999999999999999,Male,Train,MSP-PODCAST
11399,11399,MSP-PODCAST_3991_0660.wav,neutral,0.5,0.5,Female,Train,MSP-PODCAST
22630,22630,MSP-PODCAST_2319_0397.wav,neutral,0.5,0.3333333333333333,Male,Train,MSP-PODCAST
20487,20487,MSP-PODCAST_1655_0140_0126.wav,neutral,0.3,0.4666666666666666,Male,Train,MSP-PODCAST
4765,4765,MSP-PODCAST_1662_0206_0003.wav,neutral,0.5,0.3666666666666667,Female,Train,MSP-PODCAST
24541,24541,MSP-PODCAST_2736_0916.wav,neutral,0.4444444999999999,0.4166666666666667,Male,Train,MSP-PODCAST
26546,26546,MSP-PODCAST_3098_0479.wav,neutral,0.5333333333333333,0.6666666666666666,Male,Train,MSP-PODCAST
29542,29542,MSP-PODCAST_2218_0872.wav,neutral,0.4666666666666666,0.3333333333333333,Unknown,Train,MSP-PODCAST
5589,5589,MSP-PODCAST_1754_0063.wav,neutral,0.5,0.4333333333333333,Female,Train,MSP-PODCAST
25222,25222,MSP-PODCAST_2922_0072.wav,neutral,0.6333333333333333,0.5333333333333333,Male,Train,MSP-PODCAST
31452,31452,MSP-PODCAST_3105_0186.wav,neutral,0.5,0.3666666666666667,Unknown,Train,MSP-PODCAST
8062,8062,MSP-PODCAST_2394_0069.wav,neutral,0.3333333333333333,0.3333333333333333,Female,Train,MSP-PODCAST
8307,8307,MSP-PODCAST_2396_0322.wav,neutral,0.0,0.3333333333333333,Female,Train,MSP-PODCAST
421,421,Ses03F_impro02_F000.wav,neutral,0.5,0.58333325,Female,Train,IEMOCAP
13718,13718,MSP-PODCAST_0061_0471.wav,neutral,0.45,0.3666666666666667,Male,Train,MSP-PODCAST
7974,7974,MSP-PODCAST_2392_0459.wav,neutral,0.5,0.5,Female,Train,MSP-PODCAST
16324,16324,MSP-PODCAST_0286_0558.wav,neutral,0.4333333333333333,0.5666666666666668,Male,Train,MSP-PODCAST
31511,31511,MSP-PODCAST_3113_1197.wav,neutral,0.3666666666666667,0.4666666666666666,Unknown,Train,MSP-PODCAST
20912,20912,MSP-PODCAST_1686_0028_0010.wav,neutral,0.2333333333333333,0.4333333333333333,Male,Train,MSP-PODCAST
27463,27463,MSP-PODCAST_3113_0208.wav,neutral,0.4666666666666666,0.4666666666666666,Male,Train,MSP-PODCAST
13310,13310,MSP-PODCAST_0024_0700.wav,neutral,0.5277778333333334,0.5555555,Male,Train,MSP-PODCAST
19281,19281,MSP-PODCAST_1355_0056_0028.wav,neutral,0.3,0.6,Male,Train,MSP-PODCAST
16477,16477,MSP-PODCAST_0310_0432.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Train,MSP-PODCAST
19696,19696,MSP-PODCAST_1530_0060_0004.wav,neutral,0.6333333333333333,0.6,Male,Train,MSP-PODCAST
2250,2250,MSP-PODCAST_0803_0006.wav,neutral,0.1333333333333333,0.6,Female,Train,MSP-PODCAST
16956,16956,MSP-PODCAST_0418_0282_0001.wav,neutral,0.6,0.4666666666666666,Male,Train,MSP-PODCAST
1942,1942,MSP-PODCAST_0771_0088.wav,neutral,0.5,0.4666666666666666,Female,Train,MSP-PODCAST
575,575,MSP-PODCAST_0065_0058.wav,neutral,0.5614034999999999,0.3421053333333333,Female,Train,MSP-PODCAST
31194,31194,MSP-PODCAST_3041_0261.wav,neutral,0.3333333333333333,0.5,Unknown,Train,MSP-PODCAST
26482,26482,MSP-PODCAST_3051_1225.wav,neutral,0.3999999999999999,0.5333333333333333,Male,Train,MSP-PODCAST
3425,3425,MSP-PODCAST_1527_0005_0046.wav,neutral,0.5,0.5666666666666668,Female,Train,MSP-PODCAST
23327,23327,MSP-PODCAST_2393_0001.wav,neutral,0.3333333333333333,0.3333333333333333,Male,Train,MSP-PODCAST
23727,23727,MSP-PODCAST_2418_0046.wav,neutral,0.3666666666666667,0.3999999999999999,Male,Train,MSP-PODCAST
26901,26901,MSP-PODCAST_3108_1151.wav,neutral,0.2,0.3666666666666667,Male,Train,MSP-PODCAST
24695,24695,MSP-PODCAST_2738_0900.wav,neutral,0.5,0.4666666666666666,Male,Train,MSP-PODCAST
31286,31286,MSP-PODCAST_3080_0723.wav,neutral,0.2666666666666666,0.3999999999999999,Unknown,Train,MSP-PODCAST
10741,10741,MSP-PODCAST_3001_0268.wav,neutral,0.4666666666666666,0.4666666666666666,Female,Train,MSP-PODCAST
15256,15256,MSP-PODCAST_0172_0530.wav,neutral,0.4666666666666666,0.4333333333333333,Male,Train,MSP-PODCAST
7590,7590,MSP-PODCAST_2350_0870.wav,neutral,0.5666666666666668,0.4333333333333333,Female,Train,MSP-PODCAST
18006,18006,MSP-PODCAST_0795_0631.wav,neutral,0.2333333333333333,0.4333333333333333,Male,Train,MSP-PODCAST
31372,31372,MSP-PODCAST_3088_0394.wav,neutral,0.3333333333333333,0.3,Unknown,Train,MSP-PODCAST
1731,1731,MSP-PODCAST_0743_0065_0001.wav,neutral,0.5333333333333333,0.4333333333333333,Female,Train,MSP-PODCAST
6598,6598,MSP-PODCAST_2250_0336.wav,neutral,0.6333333333333333,0.4333333333333333,Female,Train,MSP-PODCAST
29258,29258,MSP-PODCAST_0133_1016.wav,neutral,0.5666666666666668,0.3666666666666667,Unknown,Train,MSP-PODCAST
18568,18568,MSP-PODCAST_0848_0175_0006.wav,neutral,0.5666666666666668,0.6,Male,Train,MSP-PODCAST
2924,2924,MSP-PODCAST_1021_0053.wav,neutral,0.3999999999999999,0.5333333333333333,Female,Train,MSP-PODCAST
5660,5660,MSP-PODCAST_1755_0033.wav,neutral,0.4666666666666666,0.4666666666666666,Female,Train,MSP-PODCAST
34424,34424,MSP-PODCAST_4512_0180_0002.wav,neutral,0.5666666666666668,0.3,Unknown,Train,MSP-PODCAST
25181,25181,MSP-PODCAST_2921_0092.wav,neutral,0.5666666666666668,0.5,Male,Train,MSP-PODCAST
18284,18284,MSP-PODCAST_0830_0575_0004.wav,neutral,0.7000000000000001,0.5666666666666668,Male,Train,MSP-PODCAST
1664,1664,MSP-PODCAST_0737_0143_0001.wav,neutral,0.3999999999999999,0.4333333333333333,Female,Train,MSP-PODCAST
25791,25791,MSP-PODCAST_2943_0144.wav,neutral,0.5333333333333333,0.3999999999999999,Male,Train,MSP-PODCAST
22205,22205,MSP-PODCAST_2217_1041.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Train,MSP-PODCAST
8412,8412,MSP-PODCAST_2403_0142.wav,neutral,0.4333333333333333,0.4666666666666666,Female,Train,MSP-PODCAST
5116,5116,MSP-PODCAST_1694_0221.wav,neutral,0.6,0.6333333333333333,Female,Train,MSP-PODCAST
18759,18759,MSP-PODCAST_0888_0058_0003.wav,neutral,0.7333333333333334,0.6,Male,Train,MSP-PODCAST
23509,23509,MSP-PODCAST_2398_0071.wav,neutral,0.5,0.5,Male,Train,MSP-PODCAST
29536,29536,MSP-PODCAST_2208_0145.wav,neutral,0.3,0.5,Unknown,Train,MSP-PODCAST
25087,25087,MSP-PODCAST_2913_0556.wav,neutral,0.6,0.4333333333333333,Male,Train,MSP-PODCAST
2573,2573,MSP-PODCAST_0872_0191_0013.wav,neutral,0.3666666666666667,0.3666666666666667,Female,Train,MSP-PODCAST
31957,31957,MSP-PODCAST_3212_0268.wav,neutral,0.3666666666666667,0.5,Unknown,Train,MSP-PODCAST
22625,22625,MSP-PODCAST_2319_0369.wav,neutral,0.5,0.5,Male,Train,MSP-PODCAST
2714,2714,MSP-PODCAST_0895_0168_0001.wav,neutral,0.6666666666666666,0.6,Female,Train,MSP-PODCAST
9748,9748,MSP-PODCAST_2747_0129.wav,neutral,0.7000000000000001,0.3666666666666667,Female,Train,MSP-PODCAST
1004,1004,MSP-PODCAST_0309_0083.wav,neutral,0.1538461666666666,0.4871795,Female,Train,MSP-PODCAST
23649,23649,MSP-PODCAST_2401_0261.wav,neutral,0.5,0.3333333333333333,Male,Train,MSP-PODCAST
10484,10484,MSP-PODCAST_2960_0171.wav,neutral,0.4333333333333333,0.4333333333333333,Female,Train,MSP-PODCAST
5082,5082,MSP-PODCAST_1689_0136.wav,neutral,0.6,0.5,Female,Train,MSP-PODCAST
23655,23655,MSP-PODCAST_2402_0056.wav,neutral,0.5333333333333333,0.4666666666666666,Male,Train,MSP-PODCAST
12562,12562,Ses01F_impro04_M024.wav,neutral,0.41666675,0.5,Male,Train,IEMOCAP
22558,22558,MSP-PODCAST_2297_0309.wav,neutral,0.5,0.3666666666666667,Male,Train,MSP-PODCAST
18728,18728,MSP-PODCAST_0872_0164_0002.wav,neutral,0.5333333333333333,0.3333333333333333,Male,Train,MSP-PODCAST
26332,26332,MSP-PODCAST_2998_0378.wav,neutral,0.3666666666666667,0.4333333333333333,Male,Train,MSP-PODCAST
2352,2352,MSP-PODCAST_0853_0069_0005.wav,neutral,0.5666666666666668,0.6,Female,Train,MSP-PODCAST
24624,24624,MSP-PODCAST_2737_0894.wav,neutral,0.5555555,0.5277778333333334,Male,Train,MSP-PODCAST
20908,20908,MSP-PODCAST_1686_0021_0015.wav,neutral,0.3333333333333333,0.5333333333333333,Male,Train,MSP-PODCAST
2820,2820,MSP-PODCAST_0962_0056.wav,neutral,0.3666666666666667,0.5666666666666668,Female,Train,MSP-PODCAST
23234,23234,MSP-PODCAST_2391_0071.wav,neutral,0.5,0.3333333333333333,Male,Train,MSP-PODCAST
15654,15654,MSP-PODCAST_0227_0326.wav,neutral,0.6666666666666666,0.5,Male,Train,MSP-PODCAST
25976,25976,MSP-PODCAST_2968_0251.wav,neutral,0.3333333333333333,0.3999999999999999,Male,Train,MSP-PODCAST
22082,22082,MSP-PODCAST_2105_2062.wav,neutral,0.5333333333333333,0.5,Male,Train,MSP-PODCAST
22727,22727,MSP-PODCAST_2336_1264.wav,neutral,0.6666666666666666,0.5,Male,Train,MSP-PODCAST
1168,1168,MSP-PODCAST_0470_0126.wav,neutral,0.4333333333333333,0.5,Female,Train,MSP-PODCAST
21963,21963,MSP-PODCAST_2101_0225.wav,neutral,0.5333333333333333,0.5333333333333333,Male,Train,MSP-PODCAST
1586,1586,MSP-PODCAST_0729_0076.wav,neutral,0.3333333333333333,0.4333333333333333,Female,Train,MSP-PODCAST
17959,17959,MSP-PODCAST_0791_0284.wav,neutral,0.5666666666666668,0.4333333333333333,Male,Train,MSP-PODCAST
19368,19368,MSP-PODCAST_1356_0640_0001.wav,neutral,0.5,0.5333333333333333,Male,Train,MSP-PODCAST
8883,8883,MSP-PODCAST_2422_0349.wav,neutral,0.1,0.3,Female,Train,MSP-PODCAST
19627,19627,MSP-PODCAST_1486_0057_0004.wav,neutral,0.7000000000000001,0.5333333333333333,Male,Train,MSP-PODCAST
